combined_id,name_clean,name_last_first,country_clean,contest,year,official_name,official_name_last_first,official_country,official_country_code,official_person_id,score,medal,rank_start,rank_end,rank_average,percentile,total_participants,match_method,source_url
15,Tahsin Khan,"Khan, Tahsin",Bangladesh,IMO,2024,Tahsin Khan,"Khan, Tahsin",Bangladesh,BGD,34363,9,Honourable Mention,457,474,465.5,0.2356321839,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
15,Tahsin Khan,"Khan, Tahsin",Bangladesh,IMO,2025,Tahsin Khan,"Khan, Tahsin",Bangladesh,BGD,34363,21,Bronze,272,290,281,0.553968254,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
15,Tahsin Khan,"Khan, Tahsin",Bangladesh,IMO,2026,Tahsin Khan,"Khan, Tahsin",Bangladesh,BGD,34363,22,Bronze,161,204,182.5,0.725975976,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
27,Monamy Zaman,"Zaman, Monamy",Bangladesh,IMO,2024,Monamy Zaman,"Zaman, Monamy",Bangladesh,BGD,34361,20,Bronze,216,226,221,0.6371100164,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
27,Monamy Zaman,"Zaman, Monamy",Bangladesh,IMO,2025,Monamy Zaman,"Zaman, Monamy",Bangladesh,BGD,34361,15,Honourable Mention,366,387,376.5,0.4023809524,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
27,Monamy Zaman,"Zaman, Monamy",Bangladesh,IMO,2026,Monamy Zaman,"Zaman, Monamy",Bangladesh,BGD,34361,19,Bronze,247,262,254.5,0.6178678679,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
33,Luis André Villán Gabriel,"Villán Gabriel, Luis André",Bolivia,IMO,2021,Luis André Villán Gabriel,"Villán Gabriel, Luis André",Bolivia,BOL,31175,0,None,533,619,576,0.0694668821,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
33,Luis André Villán Gabriel,"Villán Gabriel, Luis André",Bolivia,IMO,2022,Luis André Villan Gabriel,"Villan Gabriel, Luis André",Bolivia,BOL,31175,11,Honourable Mention,445,457,451,0.234295416,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
33,Luis André Villán Gabriel,"Villán Gabriel, Luis André",Bolivia,IMO,2023,Luis André Villan Gabriel,"Villan Gabriel, Luis André",Bolivia,BOL,31175,15,Honourable Mention,366,384,375,0.3932038835,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
33,Luis André Villán Gabriel,"Villán Gabriel, Luis André",Bolivia,IMO,2024,Luis André Villan Gabriel,"Villan Gabriel, Luis André",Bolivia,BOL,31175,17,Bronze,252,282,267,0.5615763547,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
33,Luis André Villán Gabriel,"Villán Gabriel, Luis André",Bolivia,IMO,2025,Luis André Villan Gabriel,"Villan Gabriel, Luis André",Bolivia,BOL,31175,26,Bronze,187,202,194.5,0.6912698413,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
33,Luis André Villán Gabriel,"Villán Gabriel, Luis André",Bolivia,IMO,2026,Luis André Villan Gabriel,"Villan Gabriel, Luis André",Bolivia,BOL,31175,22,Bronze,161,204,182.5,0.725975976,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
35,Minal Thattamparambil Ranjith,"Thattamparambil Ranjith, Minal",Botswana,IMO,2026,Minal Thattamparambil Ranjith,"Thattamparambil Ranjith, Minal",Botswana,BWA,36296,0,None,647,666,656.5,0.0142642643,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
37,Bowen Zhou,"Zhou, Bowen",Botswana,IMO,2024,Bowen Zhou,"Zhou, Bowen",Botswana,BWA,34400,7,Honourable Mention,487,510,498.5,0.1814449918,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
37,Bowen Zhou,"Zhou, Bowen",Botswana,IMO,2025,Bowen Zhou,"Zhou, Bowen",Botswana,BWA,34400,6,None,499,509,504,0.2,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
37,Bowen Zhou,"Zhou, Bowen",Botswana,IMO,2026,Bowen Zhou,"Zhou, Bowen",Botswana,BWA,34400,12,Honourable Mention,440,470,455,0.3168168168,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
47,Daniel Atanasov,"Atanasov, Daniel",Bulgaria,IMO,2016,Daniel Atanasov,"Atanasov, Daniel",Bulgaria,BGR,26670,26,Silver,68,77,72.5,0.8795681063,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
58,Kiril Atanasov Bangachev,"Bangachev, Kiril Atanasov",Bulgaria,IMO,2017,Kiril Bangachev,"Bangachev, Kiril",Bulgaria,BGR,27619,19,Silver,115,138,126.5,0.7943089431,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
58,Kiril Atanasov Bangachev,"Bangachev, Kiril Atanasov",Bulgaria,IMO,2018,Kiril Bangachev,"Bangachev, Kiril",Bulgaria,BGR,27619,25,Silver,131,146,138.5,0.7668350168,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
71,Aleksandar Cherganski,"Cherganski, Aleksandar",Bulgaria,IMO,2015,Aleksandar Cherganski,"Cherganski, Aleksandar",Bulgaria,BGR,25878,18,Bronze,140,159,149.5,0.7409012132,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
71,Aleksandar Cherganski,"Cherganski, Aleksandar",Bulgaria,IMO,2016,Aleksandar Cherganski,"Cherganski, Aleksandar",Bulgaria,BGR,25878,26,Silver,68,77,72.5,0.8795681063,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
136,Angel Antonov Hristov,"Hristov, Angel Antonov",Bulgaria,IMO,2023,Angel Hristov,"Hristov, Angel",Bulgaria,BGR,33757,24,Bronze,145,182,163.5,0.7354368932,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
136,Angel Antonov Hristov,"Hristov, Angel Antonov",Bulgaria,IMO,2024,Angel Hristov,"Hristov, Angel",Bulgaria,BGR,33757,24,Silver,100,124,112,0.816091954,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
136,Angel Antonov Hristov,"Hristov, Angel Antonov",Bulgaria,IMO,2025,Angel Hristov,"Hristov, Angel",Bulgaria,BGR,33757,34,Silver,73,80,76.5,0.8785714286,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
139,Marin Hristov Hristov,"Hristov, Marin Hristov",Bulgaria,IMO,2022,Marin Hristov,"Hristov, Marin",Bulgaria,BGR,31857,33,Silver,45,60,52.5,0.9108658744,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
139,Marin Hristov Hristov,"Hristov, Marin Hristov",Bulgaria,IMO,2023,Marin Hristov,"Hristov, Marin",Bulgaria,BGR,31857,36,Gold,23,27,25,0.9595469256,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
139,Marin Hristov Hristov,"Hristov, Marin Hristov",Bulgaria,IMO,2024,Marin Hristov,"Hristov, Marin",Bulgaria,BGR,31857,25,Silver,90,99,94.5,0.8448275862,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
173,Evgeni Staev Kayryakov,"Kayryakov, Evgeni Staev",Bulgaria,IMO,2019,Evgeni Kayryakov,"Kayryakov, Evgeni",Bulgaria,BGR,29392,28,Silver,65,100,82.5,0.8671497585,621,reviewed_alias,https://www.imo-official.org/results/individual/year/2019/
173,Evgeni Staev Kayryakov,"Kayryakov, Evgeni Staev",Bulgaria,IMO,2020,Evgeni Kayryakov,"Kayryakov, Evgeni",Bulgaria,BGR,29392,23,Bronze,162,180,171,0.7224025974,616,reviewed_alias,https://www.imo-official.org/results/individual/year/2020/
176,Borislav Kirilov Kirilov,"Kirilov, Borislav Kirilov",Bulgaria,IMO,2019,Borislav Kirilov,"Kirilov, Borislav",Bulgaria,BGR,29422,27,Silver,101,121,111,0.8212560386,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
176,Borislav Kirilov Kirilov,"Kirilov, Borislav Kirilov",Bulgaria,IMO,2020,Borislav Kirilov,"Kirilov, Borislav",Bulgaria,BGR,29422,26,Silver,121,130,125.5,0.7962662338,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
176,Borislav Kirilov Kirilov,"Kirilov, Borislav Kirilov",Bulgaria,IMO,2021,Borislav Kirilov,"Kirilov, Borislav",Bulgaria,BGR,29422,29,Gold,24,31,27.5,0.9555735057,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
176,Borislav Kirilov Kirilov,"Kirilov, Borislav Kirilov",Bulgaria,IMO,2022,Borislav Kirilov,"Kirilov, Borislav",Bulgaria,BGR,29422,35,Gold,32,37,34.5,0.941426146,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
204,Denitsa Markova,"Markova, Denitsa",Bulgaria,IMO,2014,Denitsa Markova,"Markova, Denitsa",Bulgaria,BGR,25112,14,Honourable Mention,321,360,340.5,0.3919642857,560,same_country_exact,https://www.imo-official.org/results/individual/year/2014/
204,Denitsa Markova,"Markova, Denitsa",Bulgaria,IMO,2015,Denitsa Markova,"Markova, Denitsa",Bulgaria,BGR,25112,13,Honourable Mention,283,306,294.5,0.4896013865,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
208,Vesselin Markovich,"Markovich, Vesselin",Bulgaria,IMO,2023,Vesselin Markovich,"Markovich, Vesselin",Bulgaria,BGR,33756,21,Bronze,237,258,247.5,0.5995145631,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
208,Vesselin Markovich,"Markovich, Vesselin",Bulgaria,IMO,2024,Vesselin Markovich,"Markovich, Vesselin",Bulgaria,BGR,33756,20,Bronze,216,226,221,0.6371100164,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
208,Vesselin Markovich,"Markovich, Vesselin",Bulgaria,IMO,2025,Vesselin Markovich,"Markovich, Vesselin",Bulgaria,BGR,33756,29,Silver,119,147,133,0.7888888889,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
212,Ivan-Aleksandar Veselinov Mavrov,"Mavrov, Ivan-Aleksandar Veselinov",Bulgaria,IMO,2018,Ivan-Aleksandar Mavrov,"Mavrov, Ivan-Aleksandar",Bulgaria,BGR,28300,30,Silver,49,60,54.5,0.9082491582,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
228,Violeta Naydenova,"Naydenova, Violeta",Bulgaria,IMO,2015,Violeta Naydenova,"Naydenova, Violeta",Bulgaria,BGR,25880,22,Silver,76,87,81.5,0.8587521664,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
228,Violeta Naydenova,"Naydenova, Violeta",Bulgaria,IMO,2016,Violeta Naydenova,"Naydenova, Violeta",Bulgaria,BGR,25880,19,Bronze,184,205,194.5,0.676910299,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
228,Violeta Naydenova,"Naydenova, Violeta",Bulgaria,IMO,2017,Violeta Naydenova,"Naydenova, Violeta",Bulgaria,BGR,25880,21,Silver,82,102,92,0.8504065041,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
373,Kiril Ivanov Zulyamski,"Zulyamski, Kiril Ivanov",Bulgaria,IMO,2026,Kiril Zulyamski,"Zulyamski, Kiril",Bulgaria,BGR,36202,22,Bronze,161,204,182.5,0.725975976,666,reviewed_alias,https://www.imo-official.org/results/individual/year/2026/
382,Caleb Ji,"Ji, Caleb",Canada,IMO,2014,Caleb Ji,"Ji, Caleb",Canada,CAN,24995,21,Bronze,163,199,181,0.6767857143,560,same_country_exact,https://www.imo-official.org/results/individual/year/2014/
404,Andreas Aristodemou,"Aristodemou, Andreas",Cyprus,IMO,2026,Andreas Aristodemou,"Aristodemou, Andreas",Cyprus,CYP,36143,6,None,555,571,563,0.1546546547,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
406,Angelos Assos,"Assos, Angelos",Cyprus,IMO,2016,Angelos Assos,"Assos, Angelos",Cyprus,CYP,26791,4,None,493,500,496.5,0.1752491694,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
406,Angelos Assos,"Assos, Angelos",Cyprus,IMO,2017,Angelos Assos,"Assos, Angelos",Cyprus,CYP,26791,17,Bronze,188,264,226,0.6325203252,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
406,Angelos Assos,"Assos, Angelos",Cyprus,IMO,2018,Angelos Assos,"Assos, Angelos",Cyprus,CYP,26791,21,Bronze,193,203,198,0.6666666667,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
406,Angelos Assos,"Assos, Angelos",Cyprus,IMO,2019,Angelos Assos,"Assos, Angelos",Cyprus,CYP,26791,16,Honourable Mention,303,325,314,0.4943639291,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
407,Marios Avraamidis,"Avraamidis, Marios",Cyprus,IMO,2018,Marios Avraamidis,"Avraamidis, Marios",Cyprus,CYP,28571,10,Honourable Mention,368,390,379,0.361952862,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
407,Marios Avraamidis,"Avraamidis, Marios",Cyprus,IMO,2019,Marios Avraamidis,"Avraamidis, Marios",Cyprus,CYP,28571,0,None,573,621,597,0.038647343,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
407,Marios Avraamidis,"Avraamidis, Marios",Cyprus,IMO,2020,Marios Avraamidis,"Avraamidis, Marios",Cyprus,CYP,28571,7,Honourable Mention,445,494,469.5,0.2378246753,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
408,Konstantinos Charalampous,"Charalampous, Konstantinos",Cyprus,IMO,2020,Konstantinos Charalampous,"Charalampous, Konstantinos",Cyprus,CYP,30460,0,None,560,616,588,0.0454545455,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
408,Konstantinos Charalampous,"Charalampous, Konstantinos",Cyprus,IMO,2021,Konstantinos Charalampous,"Charalampous, Konstantinos",Cyprus,CYP,30460,1,None,499,532,515.5,0.1672051696,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
408,Konstantinos Charalampous,"Charalampous, Konstantinos",Cyprus,IMO,2022,Konstantinos Charalampous,"Charalampous, Konstantinos",Cyprus,CYP,30460,9,Honourable Mention,469,492,480.5,0.1842105263,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
409,Filippos Athos Chatzichristofi,"Chatzichristofi, Filippos Athos",Cyprus,IMO,2023,Filippos Athos Chatzichristofi,"Chatzichristofi, Filippos Athos",Cyprus,CYP,33773,21,Bronze,237,258,247.5,0.5995145631,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
409,Filippos Athos Chatzichristofi,"Chatzichristofi, Filippos Athos",Cyprus,IMO,2024,Filippos Athos Chatzichristofi,"Chatzichristofi, Filippos Athos",Cyprus,CYP,33773,16,Bronze,283,326,304.5,0.5,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
414,Andreas Economou,"Economou, Andreas",Cyprus,IMO,2015,Andreas Economou,"Economou, Andreas",Cyprus,CYP,25859,3,None,480,507,493.5,0.1447140381,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
414,Andreas Economou,"Economou, Andreas",Cyprus,IMO,2016,Andreas Economou,"Economou, Andreas",Cyprus,CYP,25859,9,Honourable Mention,409,428,418.5,0.3048172757,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
414,Andreas Economou,"Economou, Andreas",Cyprus,IMO,2017,Andreas Economou,"Economou, Andreas",Cyprus,CYP,25859,17,Bronze,188,264,226,0.6325203252,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
414,Andreas Economou,"Economou, Andreas",Cyprus,IMO,2018,Andreas Economou,"Economou, Andreas",Cyprus,CYP,25859,7,None,430,440,435,0.2676767677,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
415,Anna Economou,"Economou, Anna",Cyprus,IMO,2017,Anna Economou,"Economou, Anna",Cyprus,CYP,27438,8,Honourable Mention,497,527,512,0.1674796748,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
420,Alexandros Louka,"Louka, Alexandros",Cyprus,IMO,2025,Alexandros Louka,"Louka, Alexandros",Cyprus,CYP,35428,9,None,461,477,469,0.2555555556,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
420,Alexandros Louka,"Louka, Alexandros",Cyprus,IMO,2026,Alexandros Louka,"Louka, Alexandros",Cyprus,CYP,35428,9,None,508,529,518.5,0.2214714715,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
421,Ara Mahdessian,"Mahdessian, Ara",Cyprus,IMO,2022,Ara Mahdessian,"Mahdessian, Ara",Cyprus,CYP,31965,18,Honourable Mention,343,363,353,0.4006791171,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
421,Ara Mahdessian,"Mahdessian, Ara",Cyprus,IMO,2023,Ara Mahdessian,"Mahdessian, Ara",Cyprus,CYP,31965,26,Silver,128,136,132,0.786407767,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
421,Ara Mahdessian,"Mahdessian, Ara",Cyprus,IMO,2024,Ara Mahdessian,"Mahdessian, Ara",Cyprus,CYP,31965,22,Silver,147,181,164,0.7307060755,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
421,Ara Mahdessian,"Mahdessian, Ara",Cyprus,IMO,2025,Ara Mahdessian,"Mahdessian, Ara",Cyprus,CYP,31965,33,Silver,81,87,84,0.8666666667,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
424,Theofanis Orfanou,"Orfanou, Theofanis",Cyprus,IMO,2022,Theofanis Orfanou,"Orfanou, Theofanis",Cyprus,CYP,31963,22,Honourable Mention,286,302,294,0.5008488964,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
424,Theofanis Orfanou,"Orfanou, Theofanis",Cyprus,IMO,2023,Theofanis Orfanou,"Orfanou, Theofanis",Cyprus,CYP,31963,10,Honourable Mention,441,458,449.5,0.2726537217,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
424,Theofanis Orfanou,"Orfanou, Theofanis",Cyprus,IMO,2024,Theofanis Orfanou,"Orfanou, Theofanis",Cyprus,CYP,31963,23,Silver,125,146,135.5,0.7775041051,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
426,Angelos Pelecanos,"Pelecanos, Angelos",Cyprus,IMO,2015,Angelos Pelecanos,"Pelecanos, Angelos",Cyprus,CYP,25858,8,Honourable Mention,394,419,406.5,0.2954939341,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
426,Angelos Pelecanos,"Pelecanos, Angelos",Cyprus,IMO,2016,Angelos Pelecanos,"Pelecanos, Angelos",Cyprus,CYP,25858,11,Honourable Mention,379,399,389,0.353820598,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
426,Angelos Pelecanos,"Pelecanos, Angelos",Cyprus,IMO,2017,Angelos Pelecanos,"Pelecanos, Angelos",Cyprus,CYP,25858,18,Bronze,139,187,163,0.7349593496,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
429,Philippos Rouvas,"Rouvas, Philippos",Cyprus,IMO,2024,Philippos Rouvas,"Rouvas, Philippos",Cyprus,CYP,34511,9,Honourable Mention,457,474,465.5,0.2356321839,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
429,Philippos Rouvas,"Rouvas, Philippos",Cyprus,IMO,2025,Philippos Rouvas,"Rouvas, Philippos",Cyprus,CYP,34511,23,Bronze,229,242,235.5,0.6261904762,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
429,Philippos Rouvas,"Rouvas, Philippos",Cyprus,IMO,2026,Philippos Rouvas,"Rouvas, Philippos",Cyprus,CYP,34511,17,Bronze,283,313,298,0.5525525526,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
431,Stelios Stylianou,"Stylianou, Stelios",Cyprus,IMO,2015,Stelios Stylianou,"Stylianou, Stelios",Cyprus,CYP,25857,11,Honourable Mention,322,336,329,0.4298093588,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
431,Stelios Stylianou,"Stylianou, Stelios",Cyprus,IMO,2016,Stelios Stylianou,"Stylianou, Stelios",Cyprus,CYP,25857,22,Silver,137,145,141,0.7657807309,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
431,Stelios Stylianou,"Stylianou, Stelios",Cyprus,IMO,2017,Stelios Stylianou,"Stylianou, Stelios",Cyprus,CYP,25857,16,Bronze,265,291,278,0.5479674797,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
432,Andreas Theocharous,"Theocharous, Andreas",Cyprus,IMO,2017,Andreas Theocharous,"Theocharous, Andreas",Cyprus,CYP,27436,17,Bronze,188,264,226,0.6325203252,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
433,Stefanos Theocharous,"Theocharous, Stefanos",Cyprus,IMO,2020,Stefanos Theocharous,"Theocharous, Stefanos",Cyprus,CYP,30461,0,None,560,616,588,0.0454545455,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
437,Kyriakos Tsiannis,"Tsiannis, Kyriakos",Cyprus,IMO,2020,Kyriakos Tsiannis,"Tsiannis, Kyriakos",Cyprus,CYP,30462,1,None,532,559,545.5,0.1144480519,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
437,Kyriakos Tsiannis,"Tsiannis, Kyriakos",Cyprus,IMO,2021,Kyriakos Tsiannis,"Tsiannis, Kyriakos",Cyprus,CYP,30462,7,Honourable Mention,372,414,393,0.3651050081,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
437,Kyriakos Tsiannis,"Tsiannis, Kyriakos",Cyprus,IMO,2022,Kyriakos Tsiannis,"Tsiannis, Kyriakos",Cyprus,CYP,30462,10,Honourable Mention,458,468,463,0.2139219015,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
437,Kyriakos Tsiannis,"Tsiannis, Kyriakos",Cyprus,IMO,2023,Kyriakos Tsiannis,"Tsiannis, Kyriakos",Cyprus,CYP,30462,15,Honourable Mention,366,384,375,0.3932038835,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
439,Petros Vourmas,"Vourmas, Petros",Cyprus,IMO,2026,Petros Vourmas,"Vourmas, Petros",Cyprus,CYP,36139,10,Honourable Mention,486,507,496.5,0.2545045045,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
443,Roni Edwin,"Edwin, Roni",Ghana,IMO,2019,Roni Edwin,"Edwin, Roni",Ghana,GHA,28684,9,Honourable Mention,417,443,430,0.307568438,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
443,Roni Edwin,"Edwin, Roni",Ghana,IMO,2020,Roni Adom Edwin,"Edwin, Roni Adom",Ghana,GHA,28684,19,Bronze,236,247,241.5,0.6079545455,616,imo_person_id_propagation,https://www.imo-official.org/results/individual/year/2020/
443,Roni Edwin,"Edwin, Roni",Ghana,IMO,2021,Roni Adom Edwin,"Edwin, Roni Adom",Ghana,GHA,28684,7,Honourable Mention,372,414,393,0.3651050081,619,imo_person_id_propagation,https://www.imo-official.org/results/individual/year/2021/
445,Uwakmfon Unwana Jacob,"Jacob, Uwakmfon Unwana",Ghana,IMO,2021,Uwakmfon Unwana Jacob,"Jacob, Uwakmfon Unwana",Nigeria,NGA,30889,1,None,499,532,515.5,0.1672051696,619,global_exact_country_change,https://www.imo-official.org/results/individual/year/2021/
446,Joel Manu,"Manu, Joel",Ghana,IMO,2022,Joel Manu,"Manu, Joel",Ghana,GHA,31652,8,None,493,509,501,0.1494057725,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
446,Joel Manu,"Manu, Joel",Ghana,IMO,2023,Joel Manu,"Manu, Joel",Ghana,GHA,31652,6,None,515,520,517.5,0.1626213592,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
447,Denzel Segbefia,"Segbefia, Denzel",Ghana,IMO,2018,Denzel Segbefia,"Segbefia, Denzel",Ghana,GHA,28094,3,None,486,510,498,0.1616161616,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
448,Jeet Thakwani,"Thakwani, Jeet",Ghana,IMO,2023,Jeet Thakwani,"Thakwani, Jeet",Ghana,GHA,33005,6,None,515,520,517.5,0.1626213592,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
452,Kwan Yu Chan,"Chan, Kwan Yu",Hong Kong,IMO,2025,Kwan Yu Chan,"Chan, Kwan Yu",Hong Kong,HKG,35185,30,Silver,100,118,109,0.826984127,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
462,Nick Hang Cheng,"Cheng, Nick Hang",Hong Kong,IMO,2022,Nick Hang Cheng,"Cheng, Nick Hang",Hong Kong,HKG,31936,19,Honourable Mention,328,342,335,0.4312393888,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
469,Wai Lam Cheung,"Cheung, Wai Lam",Hong Kong,IMO,2014,Wai Lam Cheung,"Cheung, Wai Lam",Hong Kong,HKG,25045,22,Silver,124,162,143,0.7446428571,560,same_country_exact,https://www.imo-official.org/results/individual/year/2014/
469,Wai Lam Cheung,"Cheung, Wai Lam",Hong Kong,IMO,2015,Wai Lam Cheung,"Cheung, Wai Lam",Hong Kong,HKG,25045,14,Bronze,257,282,269.5,0.5329289428,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
469,Wai Lam Cheung,"Cheung, Wai Lam",Hong Kong,IMO,2016,Wai Lam Cheung,"Cheung, Wai Lam",Hong Kong,HKG,25045,26,Silver,68,77,72.5,0.8795681063,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
476,Tsz Sing Chong,"Chong, Tsz Sing",Hong Kong,IMO,2025,Tsz Sing Chong,"Chong, Tsz Sing",Hong Kong,HKG,35186,24,Bronze,214,228,221,0.6492063492,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
476,Tsz Sing Chong,"Chong, Tsz Sing",Hong Kong,IMO,2026,Tsz Sing Chong,"Chong, Tsz Sing",Hong Kong,HKG,35186,24,Silver,117,134,125.5,0.8115615616,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
481,Cheuk Hei Chu,"Chu, Cheuk Hei",Hong Kong,IMO,2020,Cheuk Hei Chu,"Chu, Cheuk Hei",Hong Kong,HKG,30256,22,Bronze,181,205,193,0.6866883117,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
481,Cheuk Hei Chu,"Chu, Cheuk Hei",Hong Kong,IMO,2021,Cheuk Hei Chu,"Chu, Cheuk Hei",Hong Kong,HKG,30256,23,Silver,53,62,57.5,0.9071082391,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
481,Cheuk Hei Chu,"Chu, Cheuk Hei",Hong Kong,IMO,2022,Cheuk Hei Chu,"Chu, Cheuk Hei",Hong Kong,HKG,30256,34,Gold,38,44,41,0.9303904924,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
481,Cheuk Hei Chu,"Chu, Cheuk Hei",Hong Kong,IMO,2023,Cheuk Hei Chu,"Chu, Cheuk Hei",Hong Kong,HKG,30256,35,Gold,28,44,36,0.9417475728,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
490,Sui Kei Ho,"Ho, Sui Kei",Hong Kong,IMO,2019,Sui Kei Ho,"Ho, Sui Kei",Hong Kong,HKG,29232,16,None,303,325,314,0.4943639291,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
491,Tsz Chun Ho,"Ho, Tsz Chun",Hong Kong,IMO,2018,Tsz Chun Ho,"Ho, Tsz Chun",Hong Kong,HKG,28205,14,Honourable Mention,307,319,313,0.4730639731,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
501,Yung Ho Kwan,"Kwan, Yung Ho",Hong Kong,IMO,2023,Yung Ho Kwan,"Kwan, Yung Ho",Hong Kong,HKG,33552,23,Bronze,183,219,201,0.6747572816,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
